reference,position,total_coverage
NZ_MT874924.1,932,241
NZ_MT874924.1,933,241
NZ_MT874924.1,934,242
NZ_MT874924.1,935,242
NZ_MT874924.1,936,242
NZ_MT874924.1,937,242
NZ_MT874924.1,938,242
NZ_MT874924.1,939,242
NZ_MT874924.1,940,242
NZ_MT874924.1,941,242
NZ_MT874924.1,942,242
NZ_MT874924.1,943,242
NZ_MT874924.1,944,242
NZ_MT874924.1,945,241
NZ_MT874924.1,946,241
NZ_MT874924.1,947,243
NZ_MT874924.1,948,242
NZ_MT874924.1,949,242
NZ_MT874924.1,950,242
NZ_MT874924.1,951,243
NZ_MT874924.1,952,243
NZ_MT874924.1,953,242
NZ_MT874924.1,954,242
NZ_MT874924.1,955,242
NZ_MT874924.1,956,243
NZ_MT874924.1,957,243
NZ_MT874924.1,958,242
NZ_MT874924.1,959,242
NZ_MT874924.1,960,243
NZ_MT874924.1,961,242
NZ_MT874924.1,962,242
NZ_MT874924.1,963,242
NZ_MT874924.1,964,242
NZ_MT874924.1,965,243
NZ_MT874924.1,966,243
NZ_MT874924.1,967,243
NZ_MT874924.1,968,243
NZ_MT874924.1,969,243
NZ_MT874924.1,970,242
NZ_MT874924.1,971,242
NZ_MT874924.1,972,242
NZ_MT874924.1,973,242
NZ_MT874924.1,974,243
NZ_MT874924.1,975,243
NZ_MT874924.1,976,243
NZ_MT874924.1,977,243
NZ_MT874924.1,978,243
NZ_MT874924.1,979,244
NZ_MT874924.1,980,244
NZ_MT874924.1,981,244
NZ_MT874924.1,982,244
NZ_MT874924.1,983,244
NZ_MT874924.1,984,244
NZ_MT874924.1,985,244
NZ_MT874924.1,986,244
NZ_MT874924.1,987,244
NZ_MT874924.1,988,243
NZ_MT874924.1,989,243
NZ_MT874924.1,990,243
NZ_MT874924.1,991,243
NZ_MT874924.1,992,243
NZ_MT874924.1,993,243
NZ_MT874924.1,994,243
NZ_MT874924.1,995,243
NZ_MT874924.1,996,243
NZ_MT874924.1,997,243
NZ_MT874924.1,998,243
NZ_MT874924.1,999,243
NZ_MT874924.1,1000,243
NZ_MT874924.1,1001,243
NZ_MT874924.1,1002,243
NZ_MT874924.1,1003,243
NZ_MT874924.1,1004,243
NZ_MT874924.1,1005,243
NZ_MT874924.1,1006,243
NZ_MT874924.1,1007,243
NZ_MT874924.1,1008,243
NZ_MT874924.1,1009,243
NZ_MT874924.1,1010,243
NZ_MT874924.1,1011,243
NZ_MT874924.1,1012,243
NZ_MT874924.1,1013,243
NZ_MT874924.1,1014,243
NZ_MT874924.1,1015,243
NZ_MT874924.1,1016,243
NZ_MT874924.1,1017,243
NZ_MT874924.1,1018,243
NZ_MT874924.1,1019,243
NZ_MT874924.1,1020,243
NZ_MT874924.1,1021,243
NZ_MT874924.1,1022,243
NZ_MT874924.1,1023,243
NZ_MT874924.1,1024,243
NZ_MT874924.1,1025,243
NZ_MT874924.1,1026,243
NZ_MT874924.1,1027,243
NZ_MT874924.1,1028,243
NZ_MT874924.1,1029,243
NZ_MT874924.1,1030,243
NZ_MT874924.1,1031,243
NZ_MT874924.1,1032,243
NZ_MT874924.1,1033,243
NZ_MT874924.1,1034,243
NZ_MT874924.1,1035,243
NZ_MT874924.1,1036,243
NZ_MT874924.1,1037,243
NZ_MT874924.1,1038,243
NZ_MT874924.1,1039,243
NZ_MT874924.1,1040,243
NZ_MT874924.1,1041,251
NZ_MT874924.1,1042,251
NZ_MT874924.1,1043,251
NZ_MT874924.1,1044,251
NZ_MT874924.1,1045,251
NZ_MT874924.1,1046,251
NZ_MT874924.1,1047,251
NZ_MT874924.1,1048,251
NZ_MT874924.1,1049,251
NZ_MT874924.1,1050,251
NZ_MT874924.1,1051,251
NZ_MT874924.1,1052,251
NZ_MT874924.1,1053,251
NZ_MT874924.1,1054,251
NZ_MT874924.1,1055,251
NZ_MT874924.1,1056,251
NZ_MT874924.1,1057,251
NZ_MT874924.1,1058,251
NZ_MT874924.1,1059,251
NZ_MT874924.1,1060,251
NZ_MT874924.1,1061,251
NZ_MT874924.1,1062,251
NZ_MT874924.1,1063,251
NZ_MT874924.1,1064,251
NZ_MT874924.1,1065,251
NZ_MT874924.1,1066,251
NZ_MT874924.1,1067,251
NZ_MT874924.1,1068,251
NZ_MT874924.1,1069,251
NZ_MT874924.1,1070,251
NZ_MT874924.1,1071,251
NZ_MT874924.1,1072,251
NZ_MT874924.1,1073,251
NZ_MT874924.1,1074,251
NZ_MT874924.1,1075,251
NZ_MT874924.1,1076,251
NZ_MT874924.1,1077,251
NZ_MT874924.1,1078,251
NZ_MT874924.1,1079,251
NZ_MT874924.1,1080,251
NZ_MT874924.1,1081,251
NZ_MT874924.1,1082,251
NZ_MT874924.1,1083,251
NZ_MT874924.1,1084,251
NZ_MT874924.1,1085,251
NZ_MT874924.1,1086,251
NZ_MT874924.1,1087,251
NZ_MT874924.1,1088,251
NZ_MT874924.1,1089,251
NZ_MT874924.1,1090,251
NZ_MT874924.1,1091,251
NZ_MT874924.1,1092,251
NZ_MT874924.1,1093,251
NZ_MT874924.1,1094,251
NZ_MT874924.1,1095,251
NZ_MT874924.1,1096,251
NZ_MT874924.1,1097,251
NZ_MT874924.1,1098,251
NZ_MT874924.1,1099,251
NZ_MT874924.1,1100,251
NZ_MT874924.1,1101,251
NZ_MT874924.1,1102,251
NZ_MT874924.1,1103,251
NZ_MT874924.1,1104,251
NZ_MT874924.1,1105,252
NZ_MT874924.1,1106,252
NZ_MT874924.1,1107,252
NZ_MT874924.1,1108,252
NZ_MT874924.1,1109,252
NZ_MT874924.1,1110,253
NZ_MT874924.1,1111,253
NZ_MT874924.1,1112,253
NZ_MT874924.1,1113,253
NZ_MT874924.1,1114,253
NZ_MT874924.1,1115,253
NZ_MT874924.1,1116,253
NZ_MT874924.1,1117,261
NZ_MT874924.1,1118,151
NZ_MT874924.1,1119,151
NZ_MT874924.1,1120,151
NZ_MT874924.1,1121,151
NZ_MT874924.1,1122,151
NZ_MT874924.1,1123,151
NZ_MT874924.1,1124,151
NZ_MT874924.1,1125,151
NZ_MT874924.1,1126,151
NZ_MT874924.1,1127,151
NZ_MT874924.1,1128,151
NZ_MT874924.1,1129,151
NZ_MT874924.1,1130,151
NZ_MT874924.1,1131,151
NZ_MT874924.1,1132,151
NZ_MT874924.1,1133,151
NZ_MT874924.1,1134,151
NZ_MT874924.1,1135,151
NZ_MT874924.1,1136,151
NZ_MT874924.1,1137,151
NZ_MT874924.1,1138,151
NZ_MT874924.1,1139,151
NZ_MT874924.1,1140,151
NZ_MT874924.1,1141,151
NZ_MT874924.1,1142,151
NZ_MT874924.1,1143,151
NZ_MT874924.1,1144,151
NZ_MT874924.1,1145,151
NZ_MT874924.1,1146,151
NZ_MT874924.1,1147,151
NZ_MT874924.1,1148,151
NZ_MT874924.1,1149,151
NZ_MT874924.1,1150,151
NZ_MT874924.1,1151,151
NZ_MT874924.1,1152,151
NZ_MT874924.1,1153,151
NZ_MT874924.1,1154,151
NZ_MT874924.1,1155,151
NZ_MT874924.1,1156,151
NZ_MT874924.1,1157,151
NZ_MT874924.1,1158,151
NZ_MT874924.1,1159,151
NZ_MT874924.1,1160,151
NZ_MT874924.1,1161,151
NZ_MT874924.1,1162,151
NZ_MT874924.1,1163,151
NZ_MT874924.1,1164,151
NZ_MT874924.1,1165,151
NZ_MT874924.1,1166,151
NZ_MT874924.1,1167,151
NZ_MT874924.1,1168,151
NZ_MT874924.1,1169,151
NZ_MT874924.1,1170,151
NZ_MT874924.1,1171,151
NZ_MT874924.1,1172,151
NZ_MT874924.1,1173,151
NZ_MT874924.1,1174,151
NZ_MT874924.1,1175,151
NZ_MT874924.1,1176,151
NZ_MT874924.1,1177,151
NZ_MT874924.1,1178,151
NZ_MT874924.1,1179,151
NZ_MT874924.1,1180,151
NZ_MT874924.1,1181,151
NZ_MT874924.1,1182,151
NZ_MT874924.1,1183,151
NZ_MT874924.1,1184,151
NZ_MT874924.1,1185,151
NZ_MT874924.1,1186,151
NZ_MT874924.1,1187,151
NZ_MT874924.1,1188,151
NZ_MT874924.1,1189,151
NZ_MT874924.1,1190,151
NZ_MT874924.1,1191,151
NZ_MT874924.1,1192,151
NZ_MT874924.1,1193,151
NZ_MT874924.1,1194,151
NZ_MT874924.1,1195,151
NZ_MT874924.1,1196,151
NZ_MT874924.1,1197,151
NZ_MT874924.1,1198,151
NZ_MT874924.1,1199,151
NZ_MT874924.1,1200,151
NZ_MT874924.1,1201,151
NZ_MT874924.1,1202,151
NZ_MT874924.1,1203,151
NZ_MT874924.1,1204,151
NZ_MT874924.1,1205,151
NZ_MT874924.1,1206,151
NZ_MT874924.1,1207,151
NZ_MT874924.1,1208,151
NZ_MT874924.1,1209,151
NZ_MT874924.1,1210,151
NZ_MT874924.1,1211,151
NZ_MT874924.1,1212,151
NZ_MT874924.1,1213,151
NZ_MT874924.1,1214,151
NZ_MT874924.1,1215,151
NZ_MT874924.1,1216,151
NZ_MT874924.1,1217,151
NZ_MT874924.1,1218,151
NZ_MT874924.1,1219,151
NZ_MT874924.1,1220,151
NZ_MT874924.1,1221,151
NZ_MT874924.1,1222,151
NZ_MT874924.1,1223,151
NZ_MT874924.1,1224,151
NZ_MT874924.1,1225,151
NZ_MT874924.1,1226,151
NZ_MT874924.1,1227,151
NZ_MT874924.1,1228,151
NZ_MT874924.1,1229,151
NZ_MT874924.1,1230,151
NZ_MT874924.1,1231,151
NZ_MT874924.1,1232,151
NZ_MT874924.1,1233,151
NZ_MT874924.1,1234,151
NZ_MT874924.1,1235,151
NZ_MT874924.1,1236,151
NZ_MT874924.1,1237,151
NZ_MT874924.1,1238,151
NZ_MT874924.1,1239,151
NZ_MT874924.1,1240,151
NZ_MT874924.1,1241,151
NZ_MT874924.1,1242,151
NZ_MT874924.1,1243,151
NZ_MT874924.1,1244,151
NZ_MT874924.1,1245,151
NZ_MT874924.1,1246,151
NZ_MT874924.1,1247,151
NZ_MT874924.1,1248,151
NZ_MT874924.1,1249,151
NZ_MT874924.1,1250,151
NZ_MT874924.1,1251,151
NZ_MT874924.1,1252,151
NZ_MT874924.1,1253,151
NZ_MT874924.1,1254,151
NZ_MT874924.1,1255,151
NZ_MT874924.1,1256,151
NZ_MT874924.1,1257,151
NZ_MT874924.1,1258,151
NZ_MT874924.1,1259,151
NZ_MT874924.1,1260,151
NZ_MT874924.1,1261,151
NZ_MT874924.1,1262,151
NZ_MT874924.1,1263,151
NZ_MT874924.1,1264,151
NZ_MT874924.1,1265,151
NZ_MT874924.1,1266,151
NZ_MT874924.1,1267,151
NZ_MT874924.1,1268,151
NZ_MT874924.1,1269,151
NZ_MT874924.1,1270,151
NZ_MT874924.1,1271,151
NZ_MT874924.1,1272,151
NZ_MT874924.1,1273,151
NZ_MT874924.1,1274,151
NZ_MT874924.1,1275,151
NZ_MT874924.1,1276,151
NZ_MT874924.1,1277,151
NZ_MT874924.1,1278,151
NZ_MT874924.1,1279,151
NZ_MT874924.1,1280,151
NZ_MT874924.1,1281,151
NZ_MT874924.1,1282,151
NZ_MT874924.1,1283,151
NZ_MT874924.1,1284,151
NZ_MT874924.1,1285,151
NZ_MT874924.1,1286,177
NZ_MT874924.1,1287,177
NZ_MT874924.1,1288,177
NZ_MT874924.1,1289,177
NZ_MT874924.1,1290,177
NZ_MT874924.1,1291,177
NZ_MT874924.1,1292,177
NZ_MT874924.1,1293,177
NZ_MT874924.1,1294,177
NZ_MT874924.1,1295,177
NZ_MT874924.1,1296,177
NZ_MT874924.1,1297,177
NZ_MT874924.1,1298,177
NZ_MT874924.1,1299,177
NZ_MT874924.1,1300,177
NZ_MT874924.1,1301,177
NZ_MT874924.1,1302,177
NZ_MT874924.1,1303,177
NZ_MT874924.1,1304,177
NZ_MT874924.1,1305,177
NZ_MT874924.1,1306,177
NZ_MT874924.1,1307,177
NZ_MT874924.1,1308,177
NZ_MT874924.1,1309,182
NZ_MT874924.1,1310,182
NZ_MT874924.1,1311,182
NZ_MT874924.1,1312,182
NZ_MT874924.1,1313,182
NZ_MT874924.1,1314,182
NZ_MT874924.1,1315,182
NZ_MT874924.1,1316,182
NZ_MT874924.1,1317,182
NZ_MT874924.1,1318,182
NZ_MT874924.1,1319,182
NZ_MT874924.1,1320,182
NZ_MT874924.1,1321,182
NZ_MT874924.1,1322,182
NZ_MT874924.1,1323,182
NZ_MT874924.1,1324,182
NZ_MT874924.1,1325,182
NZ_MT874924.1,1326,182
NZ_MT874924.1,1327,182
NZ_MT874924.1,1328,182
NZ_MT874924.1,1329,182
NZ_MT874924.1,1330,182
NZ_MT874924.1,1331,182
NZ_MT874924.1,1332,182
NZ_MT874924.1,1333,182
NZ_MT874924.1,1334,182
NZ_MT874924.1,1335,182
NZ_MT874924.1,1336,182
NZ_MT874924.1,1337,182
NZ_MT874924.1,1338,182
NZ_MT874924.1,1339,182
NZ_MT874924.1,1340,182
NZ_MT874924.1,1341,182
NZ_MT874924.1,1342,182
NZ_MT874924.1,1343,182
NZ_MT874924.1,1344,182
NZ_MT874924.1,1345,182
NZ_MT874924.1,1346,182
NZ_MT874924.1,1347,182
NZ_MT874924.1,1348,182
NZ_MT874924.1,1349,182
NZ_MT874924.1,1350,182
NZ_MT874924.1,1351,182
NZ_MT874924.1,1352,182
NZ_MT874924.1,1353,182
NZ_MT874924.1,1354,187
NZ_MT874924.1,1355,187
NZ_MT874924.1,1356,188
NZ_MT874924.1,1357,188
NZ_MT874924.1,1358,188
NZ_MT874924.1,1359,188
NZ_MT874924.1,1360,188
NZ_MT874924.1,1361,188
NZ_MT874924.1,1362,188
NZ_MT874924.1,1363,188
NZ_MT874924.1,1364,188
NZ_MT874924.1,1365,188
NZ_MT874924.1,1366,188
NZ_MT874924.1,1367,188
NZ_MT874924.1,1368,188
NZ_MT874924.1,1369,188
NZ_MT874924.1,1370,188
NZ_MT874924.1,1371,188
NZ_MT874924.1,1372,188
NZ_MT874924.1,1373,188
NZ_MT874924.1,1374,188
NZ_MT874924.1,1375,188
NZ_MT874924.1,1376,188
NZ_MT874924.1,1377,188
NZ_MT874924.1,1378,188
NZ_MT874924.1,1379,188
NZ_MT874924.1,1380,188
NZ_MT874924.1,1381,188
NZ_MT874924.1,1382,188
NZ_MT874924.1,1383,188
NZ_MT874924.1,1384,188
NZ_MT874924.1,1385,188
NZ_MT874924.1,1386,188
NZ_MT874924.1,1387,188
NZ_MT874924.1,1388,188
NZ_MT874924.1,1389,188
NZ_MT874924.1,1390,188
NZ_MT874924.1,1391,188
NZ_MT874924.1,1392,188
NZ_MT874924.1,1393,188
NZ_MT874924.1,1394,188
NZ_MT874924.1,1395,188
NZ_MT874924.1,1396,188
NZ_MT874924.1,1397,188
NZ_MT874924.1,1398,188
NZ_MT874924.1,1399,188
NZ_MT874924.1,1400,188
NZ_MT874924.1,1401,188
NZ_MT874924.1,1402,188
NZ_MT874924.1,1403,188
NZ_MT874924.1,1404,188
NZ_MT874924.1,1405,188
NZ_MT874924.1,1406,188
NZ_MT874924.1,1407,188
NZ_MT874924.1,1408,188
NZ_MT874924.1,1409,188
NZ_MT874924.1,1410,188
NZ_MT874924.1,1411,188
NZ_MT874924.1,1412,188
NZ_MT874924.1,1413,188
NZ_MT874924.1,1414,188
NZ_MT874924.1,1415,188
NZ_MT874924.1,1416,188
NZ_MT874924.1,1417,188
NZ_MT874924.1,1418,188
NZ_MT874924.1,1419,188
NZ_MT874924.1,1420,188
NZ_MT874924.1,1421,188
NZ_MT874924.1,1422,188
NZ_MT874924.1,1423,188
NZ_MT874924.1,1424,188
NZ_MT874924.1,1425,188
NZ_MT874924.1,1426,188
NZ_MT874924.1,1427,188
NZ_MT874924.1,1428,188
NZ_MT874924.1,1429,188
NZ_MT874924.1,1430,188
NZ_MT874924.1,1431,188
NZ_MT874924.1,1432,188
NZ_MT874924.1,1433,188
NZ_MT874924.1,1434,188
NZ_MT874924.1,1435,188
NZ_MT874924.1,1436,188
NZ_MT874924.1,1437,188
NZ_MT874924.1,1438,188
NZ_MT874924.1,1439,188
NZ_MT874924.1,1440,188
NZ_MT874924.1,1441,188
NZ_MT874924.1,1442,188
NZ_MT874924.1,1443,188
NZ_MT874924.1,1444,188
NZ_MT874924.1,1445,188
NZ_MT874924.1,1446,188
NZ_MT874924.1,1447,188
NZ_MT874924.1,1448,188
NZ_MT874924.1,1449,188
NZ_MT874924.1,1450,188
NZ_MT874924.1,1451,188
NZ_MT874924.1,1452,188
NZ_MT874924.1,1453,188
NZ_MT874924.1,1454,188
NZ_MT874924.1,1455,188
NZ_MT874924.1,1456,188
NZ_MT874924.1,1457,188
NZ_MT874924.1,1458,188
NZ_MT874924.1,1459,188
NZ_MT874924.1,1460,188
NZ_MT874924.1,1461,188
NZ_MT874924.1,1462,188
NZ_MT874924.1,1463,188
NZ_MT874924.1,1464,188
NZ_MT874924.1,1465,188
NZ_MT874924.1,1466,189
NZ_MT874924.1,1467,191
NZ_MT874924.1,1468,191
NZ_MT874924.1,1469,191
NZ_MT874924.1,1470,191
NZ_MT874924.1,1471,191
NZ_MT874924.1,1472,191
NZ_MT874924.1,1473,191
NZ_MT874924.1,1474,191
NZ_MT874924.1,1475,191
NZ_MT874924.1,1476,191
NZ_MT874924.1,1477,191
NZ_MT874924.1,1478,191
NZ_MT874924.1,1479,191
NZ_MT874924.1,1480,191
NZ_MT874924.1,1481,191
NZ_MT874924.1,1482,191
NZ_MT874924.1,1483,191
NZ_MT874924.1,1484,191
NZ_MT874924.1,1485,191
NZ_MT874924.1,1486,191
NZ_MT874924.1,1487,191
NZ_MT874924.1,1488,191
NZ_MT874924.1,1489,191
NZ_MT874924.1,1490,191
NZ_MT874924.1,1491,191
NZ_MT874924.1,1492,191
NZ_MT874924.1,1493,191
NZ_MT874924.1,1494,191
NZ_MT874924.1,1495,191
NZ_MT874924.1,1496,191
NZ_MT874924.1,1497,191
NZ_MT874924.1,1498,191
NZ_MT874924.1,1499,191
NZ_MT874924.1,1500,191
NZ_MT874924.1,1501,191
NZ_MT874924.1,1502,191
NZ_MT874924.1,1503,191
NZ_MT874924.1,1504,191
NZ_MT874924.1,1505,191
NZ_MT874924.1,1506,191
NZ_MT874924.1,1507,191
NZ_MT874924.1,1508,191
NZ_MT874924.1,1509,191
NZ_MT874924.1,1510,191
NZ_MT874924.1,1511,191
NZ_MT874924.1,1512,191
NZ_MT874924.1,1513,191
NZ_MT874924.1,1514,191
NZ_MT874924.1,1515,191
NZ_MT874924.1,1516,191
NZ_MT874924.1,1517,191
NZ_MT874924.1,1518,191
NZ_MT874924.1,1519,191
NZ_MT874924.1,1520,191
NZ_MT874924.1,1521,191
NZ_MT874924.1,1522,191
NZ_MT874924.1,1523,191
NZ_MT874924.1,1524,191
NZ_MT874924.1,1525,191
NZ_MT874924.1,1526,191
NZ_MT874924.1,1527,191
NZ_MT874924.1,1528,191
NZ_MT874924.1,1529,191
NZ_MT874924.1,1530,191
NZ_MT874924.1,1531,191
NZ_MT874924.1,1532,191
NZ_MT874924.1,1533,191
NZ_MT874924.1,1534,191
NZ_MT874924.1,1535,191
NZ_MT874924.1,1536,191
NZ_MT874924.1,1537,191
NZ_MT874924.1,1538,191
NZ_MT874924.1,1539,191
NZ_MT874924.1,1540,191
NZ_MT874924.1,1541,191
NZ_MT874924.1,1542,191
NZ_MT874924.1,1543,191
NZ_MT874924.1,1544,191
NZ_MT874924.1,1545,191
NZ_MT874924.1,1546,191
NZ_MT874924.1,1547,191
NZ_MT874924.1,1548,191
NZ_MT874924.1,1549,191
NZ_MT874924.1,1550,191
NZ_MT874924.1,1551,191
NZ_MT874924.1,1552,191
NZ_MT874924.1,1553,191
NZ_MT874924.1,1554,191
NZ_MT874924.1,1555,191
NZ_MT874924.1,1556,191
NZ_MT874924.1,1557,191
NZ_MT874924.1,1558,191
NZ_MT874924.1,1559,191
NZ_MT874924.1,1560,191
NZ_MT874924.1,1561,191
NZ_MT874924.1,1562,191
NZ_MT874924.1,1563,191
NZ_MT874924.1,1564,191
NZ_MT874924.1,1565,191
NZ_MT874924.1,1566,191
NZ_MT874924.1,1567,191
NZ_MT874924.1,1568,191
NZ_MT874924.1,1569,191
NZ_MT874924.1,1570,191
NZ_MT874924.1,1571,191
NZ_MT874924.1,1572,191
NZ_MT874924.1,1573,191
NZ_MT874924.1,1574,191
NZ_MT874924.1,1575,191
NZ_MT874924.1,1576,191
NZ_MT874924.1,1577,191
NZ_MT874924.1,1578,191
NZ_MT874924.1,1579,191
NZ_MT874924.1,1580,191
NZ_MT874924.1,1581,191
NZ_MT874924.1,1582,191
NZ_MT874924.1,1583,191
NZ_MT874924.1,1584,191
NZ_MT874924.1,1585,191
NZ_MT874924.1,1586,191
NZ_MT874924.1,1587,191
NZ_MT874924.1,1588,191
NZ_MT874924.1,1589,191
NZ_MT874924.1,1590,191
NZ_MT874924.1,1591,191
NZ_MT874924.1,1592,191
NZ_MT874924.1,1593,191
NZ_MT874924.1,1594,191
NZ_MT874924.1,1595,191
NZ_MT874924.1,1596,191
NZ_MT874924.1,1597,191
NZ_MT874924.1,1598,191
NZ_MT874924.1,1599,191
NZ_MT874924.1,1600,191
NZ_MT874924.1,1601,191
NZ_MT874924.1,1602,191
NZ_MT874924.1,1603,191
NZ_MT874924.1,1604,192
NZ_MT874924.1,1605,192
NZ_MT874924.1,1606,192
NZ_MT874924.1,1607,192
NZ_MT874924.1,1608,192
NZ_MT874924.1,1609,192
NZ_MT874924.1,1610,192
NZ_MT874924.1,1611,192
NZ_MT874924.1,1612,192
NZ_MT874924.1,1613,192
NZ_MT874924.1,1614,192
NZ_MT874924.1,1615,192
NZ_MT874924.1,1616,192
NZ_MT874924.1,1617,192
NZ_MT874924.1,1618,192
NZ_MT874924.1,1619,192
NZ_MT874924.1,1620,192
NZ_MT874924.1,1621,192
NZ_MT874924.1,1622,193
NZ_MT874924.1,1623,193
NZ_MT874924.1,1624,193
NZ_MT874924.1,1625,193
NZ_MT874924.1,1626,193
NZ_MT874924.1,1627,193
NZ_MT874924.1,1628,193
NZ_MT874924.1,1629,193
NZ_MT874924.1,1630,193
NZ_MT874924.1,1631,193
NZ_MT874924.1,1632,193
NZ_MT874924.1,1633,193
NZ_MT874924.1,1634,193
NZ_MT874924.1,1635,193
NZ_MT874924.1,1636,193
NZ_MT874924.1,1637,193
NZ_MT874924.1,1638,193
NZ_MT874924.1,1639,193
NZ_MT874924.1,1640,193
NZ_MT874924.1,1641,193
NZ_MT874924.1,1642,193
NZ_MT874924.1,1643,193
NZ_MT874924.1,1644,193
NZ_MT874924.1,1645,193
NZ_MT874924.1,1646,193
NZ_MT874924.1,1647,193
NZ_MT874924.1,1648,193
NZ_MT874924.1,1649,193
NZ_MT874924.1,1650,193
NZ_MT874924.1,1651,193
NZ_MT874924.1,1652,193
NZ_MT874924.1,1653,193
NZ_MT874924.1,1654,193
NZ_MT874924.1,1655,193
NZ_MT874924.1,1656,193
NZ_MT874924.1,1657,193
NZ_MT874924.1,1658,193
NZ_MT874924.1,1659,193
NZ_MT874924.1,1660,193
NZ_MT874924.1,1661,193
NZ_MT874924.1,1662,193
NZ_MT874924.1,1663,193
NZ_MT874924.1,1664,193
NZ_MT874924.1,1665,193
NZ_MT874924.1,1666,193
NZ_MT874924.1,1667,193
NZ_MT874924.1,1668,193
NZ_MT874924.1,1669,193
NZ_MT874924.1,1670,193
NZ_MT874924.1,1671,193
NZ_MT874924.1,1672,193
NZ_MT874924.1,1673,193
NZ_MT874924.1,1674,193
NZ_MT874924.1,1675,193
NZ_MT874924.1,1676,193
NZ_MT874924.1,1677,193
NZ_MT874924.1,1678,193
NZ_MT874924.1,1679,193
NZ_MT874924.1,1680,193
NZ_MT874924.1,1681,193
NZ_MT874924.1,1682,193
NZ_MT874924.1,1683,193
NZ_MT874924.1,1684,193
NZ_MT874924.1,1685,193
NZ_MT874924.1,1686,193
NZ_MT874924.1,1687,193
NZ_MT874924.1,1688,193
NZ_MT874924.1,1689,193
NZ_MT874924.1,1690,193
NZ_MT874924.1,1691,193
NZ_MT874924.1,1692,193
NZ_MT874924.1,1693,193
NZ_MT874924.1,1694,193
NZ_MT874924.1,1695,193
NZ_MT874924.1,1696,193
NZ_MT874924.1,1697,193
NZ_MT874924.1,1698,193
NZ_MT874924.1,1699,193
NZ_MT874924.1,1700,193
NZ_MT874924.1,1701,193
NZ_MT874924.1,1702,193
NZ_MT874924.1,1703,193
NZ_MT874924.1,1704,193
NZ_MT874924.1,1705,193
NZ_MT874924.1,1706,193
NZ_MT874924.1,1707,193
NZ_MT874924.1,1708,193
NZ_MT874924.1,1709,193
NZ_MT874924.1,1710,193
NZ_MT874924.1,1711,193
NZ_MT874924.1,1712,193
NZ_MT874924.1,1713,193
NZ_MT874924.1,1714,193
NZ_MT874924.1,1715,193
NZ_MT874924.1,1716,193
NZ_MT874924.1,1717,193
NZ_MT874924.1,1718,193
NZ_MT874924.1,1719,193
NZ_MT874924.1,1720,193
NZ_MT874924.1,1721,193
NZ_MT874924.1,1722,193
NZ_MT874924.1,1723,193
NZ_MT874924.1,1724,193
NZ_MT874924.1,1725,193
NZ_MT874924.1,1726,193
NZ_MT874924.1,1727,193
NZ_MT874924.1,1728,194
NZ_MT874924.1,1729,194
NZ_MT874924.1,1730,194
NZ_MT874924.1,1731,194
NZ_MT874924.1,1732,194
NZ_MT874924.1,1733,194
NZ_MT874924.1,1734,194
NZ_MT874924.1,1735,194
NZ_MT874924.1,1736,194
NZ_MT874924.1,1737,194
NZ_MT874924.1,1738,194
NZ_MT874924.1,1739,194
NZ_MT874924.1,1740,194
NZ_MT874924.1,1741,194
NZ_MT874924.1,1742,194
NZ_MT874924.1,1743,194
NZ_MT874924.1,1744,194
NZ_MT874924.1,1745,194
NZ_MT874924.1,1746,194
NZ_MT874924.1,1747,194
NZ_MT874924.1,1748,194
NZ_MT874924.1,1749,194
NZ_MT874924.1,1750,194
NZ_MT874924.1,1751,194
NZ_MT874924.1,1752,194
NZ_MT874924.1,1753,194
NZ_MT874924.1,1754,194
NZ_MT874924.1,1755,194
NZ_MT874924.1,1756,194
NZ_MT874924.1,1757,194
NZ_MT874924.1,1758,194
NZ_MT874924.1,1759,194
NZ_MT874924.1,1760,194
NZ_MT874924.1,1761,194
NZ_MT874924.1,1762,194
NZ_MT874924.1,1763,194
NZ_MT874924.1,1764,194
NZ_MT874924.1,1765,194
NZ_MT874924.1,1766,194
NZ_MT874924.1,1767,197
NZ_MT874924.1,1768,197
NZ_MT874924.1,1769,197
NZ_MT874924.1,1770,197
NZ_MT874924.1,1771,197
NZ_MT874924.1,1772,197
NZ_MT874924.1,1773,197
NZ_MT874924.1,1774,197
NZ_MT874924.1,1775,197
NZ_MT874924.1,1776,197
NZ_MT874924.1,1777,197
NZ_MT874924.1,1778,197
NZ_MT874924.1,1779,197
NZ_MT874924.1,1780,197
NZ_MT874924.1,1781,197
NZ_MT874924.1,1782,197
NZ_MT874924.1,1783,197
NZ_MT874924.1,1784,197
NZ_MT874924.1,1785,197
NZ_MT874924.1,1786,197
NZ_MT874924.1,1787,197
NZ_MT874924.1,1788,197
NZ_MT874924.1,1789,197
NZ_MT874924.1,1790,197
NZ_MT874924.1,1791,197
NZ_MT874924.1,1792,197
NZ_MT874924.1,1793,197
NZ_MT874924.1,1794,197
NZ_MT874924.1,1795,197
NZ_MT874924.1,1796,197
NZ_MT874924.1,1797,197
NZ_MT874924.1,1798,197
NZ_MT874924.1,1799,197
NZ_MT874924.1,1800,197
NZ_MT874924.1,1801,197
NZ_MT874924.1,1802,197
NZ_MT874924.1,1803,197
NZ_MT874924.1,1804,197
NZ_MT874924.1,1805,197
NZ_MT874924.1,1806,197
NZ_MT874924.1,1807,197
NZ_MT874924.1,1808,197
NZ_MT874924.1,1809,197
